Mês;Ano;Instalação Portuária;Nome do Berço;Terminal;Mercadoria-Capítulo (SH2);Quantidade de Conteiner (u);Quantidade TEU;Somatório Peso Bruto Conteiner (t);Somatório Carga Geral Solta (t);Somatório Granel Sólido (t);Somatório Granel Líquido (t);Somatório de Carga Bruta (t)
7;2018;Suape;Porto Interno - Berço 05;Cais 5;Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios;0;0;0;4.539,00;0;0;4.539,00
8;2018;Suape;Cais de Múltiplos Usos - Berço - Leste;Cais de Múltiplos Usos - CMU;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;54.822,00;54.822,00
8;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;Bebidas, líquidos alcoólicos e vinagres;0;0;0;0;0;11.131,00;11.131,00
8;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;30.477,00;30.477,00
8;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;Produtos químicos orgânicos;0;0;0;0;0;44.513,00;44.513,00
8;2018;Suape;Pier de Granéis Líquidos 1 - Berço Oeste;Píer de Graneis Líquidos 1;Bebidas, líquidos alcoólicos e vinagres;0;0;0;0;0;28.043,00;28.043,00
8;2018;Suape;Pier de Granéis Líquidos 1 - Berço Oeste;Píer de Graneis Líquidos 1;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;72.474,00;72.474,00
8;2018;Suape;Pier de Granéis Líquidos 1 - Berço Oeste;Píer de Graneis Líquidos 1;Produtos químicos orgânicos;0;0;0;0;0;32.980,00;32.980,00
8;2018;Suape;Pier de Granéis Líquidos 2 - Berço Leste;Píer de Graneis Líquidos 2;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;230.795,00;230.795,00
8;2018;Suape;Pier de Granéis Líquidos 2 - Berço Oeste;Píer de Graneis Líquidos 2;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;162.379,00;162.379,00
8;2018;Suape;Pier de Granéis Líquidos 3 - A;Píer de Graneis Líquidos 3A;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;557.295,00;557.295,00
8;2018;Suape;Pier de Granéis Líquidos 3 - B;Píer de Graneis Líquidos 3B;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;195.857,00;195.857,00
8;2018;Suape;Porto Interno - Berço 01;Cais 1;Contêineres;816;1.357,00;14.700,00;0;0;0;14.700,00
8;2018;Suape;Porto Interno - Berço 01;Cais 1;Ferro fundido, ferro e aço;0;0;0;679;0;0;679
8;2018;Suape;Porto Interno - Berço 01;Cais 1;Obras de ferro fundido, ferro ou aço;0;0;0;4.089,00;0;0;4.089,00
8;2018;Suape;Porto Interno - Berço 02 - TECON;Tecon Suape;Contêineres;12.312,00;20.878,00;215.499,00;0;0;0;215.499,00
8;2018;Suape;Porto Interno - Berço 03 - TECON;Tecon Suape;Contêineres;10.707,00;18.416,00;229.899,00;0;0;0;229.899,00
8;2018;Suape;Porto Interno - Berço 04;Cais 4;Cereais;0;0;0;0;39.681,00;0;39.681,00
8;2018;Suape;Porto Interno - Berço 04;Cais 4;Ferro fundido, ferro e aço;0;0;0;13.726,00;0;0;13.726,00
8;2018;Suape;Porto Interno - Berço 05;Cais 5;Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios;0;0;0;9.196,53;0;0;9.196,53
9;2018;Suape;Cais de Múltiplos Usos - Berço - Leste;Cais de Múltiplos Usos - CMU;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;73.390,00;73.390,00
9;2018;Suape;Cais de Múltiplos Usos - Berço - Leste;Cais de Múltiplos Usos - CMU;"Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal";0;0;0;0;0;10.021,00;10.021,00
9;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;Bebidas, líquidos alcoólicos e vinagres;0;0;0;0;0;16.591,00;16.591,00
9;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;11.273,00;11.273,00
9;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;Produtos químicos orgânicos;0;0;0;0;0;15.776,00;15.776,00
9;2018;Suape;Pier de Granéis Líquidos 1 - Berço Oeste;Píer de Graneis Líquidos 1;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;34.863,00;34.863,00
9;2018;Suape;Pier de Granéis Líquidos 1 - Berço Oeste;Píer de Graneis Líquidos 1;Produtos químicos orgânicos;0;0;0;0;0;49.468,00;49.468,00
9;2018;Suape;Pier de Granéis Líquidos 2 - Berço Leste;Píer de Graneis Líquidos 2;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;262.635,00;262.635,00
9;2018;Suape;Pier de Granéis Líquidos 2 - Berço Oeste;Píer de Graneis Líquidos 2;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;215.727,00;215.727,00
9;2018;Suape;Pier de Granéis Líquidos 3 - A;Píer de Graneis Líquidos 3A;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;611.944,00;611.944,00
9;2018;Suape;Pier de Granéis Líquidos 3 - B;Píer de Graneis Líquidos 3B;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;172.621,00;172.621,00
9;2018;Suape;Porto Interno - Berço 01;Cais 1;Contêineres;1.286,00;2.238,00;30.079,00;0;0;0;30.079,00
9;2018;Suape;Porto Interno - Berço 02 - TECON;Tecon Suape;Contêineres;16.152,00;26.302,00;300.532,00;0;0;0;300.532,00
9;2018;Suape;Porto Interno - Berço 03 - TECON;Tecon Suape;Contêineres;7.689,00;13.303,00;171.319,00;0;0;0;171.319,00
9;2018;Suape;Porto Interno - Berço 04;Cais 4;Cereais;0;0;0;0;26.250,00;0;26.250,00
9;2018;Suape;Porto Interno - Berço 04;Cais 4;Ferro fundido, ferro e aço;0;0;0;6.128,00;0;0;6.128,00
9;2018;Suape;Porto Interno - Berço 04;Cais 4;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";0;0;0;188;0;0;188
9;2018;Suape;Porto Interno - Berço 04;Cais 4;Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios;0;0;0;1.578,00;0;0;1.578,00
9;2018;Suape;Porto Interno - Berço 05;Cais 5;Ferro fundido, ferro e aço;0;0;0;2.364,00;0;0;2.364,00
9;2018;Suape;Porto Interno - Berço 05;Cais 5;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";0;0;0;424;0;0;424
9;2018;Suape;Porto Interno - Berço 05;Cais 5;Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios;0;0;0;3.224,00;0;0;3.224,00
10;2018;Suape;Cais de Múltiplos Usos - Berço - Leste;Cais de Múltiplos Usos - CMU;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;30.177,00;30.177,00
10;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;Bebidas, líquidos alcoólicos e vinagres;0;0;0;0;0;10.152,00;10.152,00
10;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;54.674,00;54.674,00
10;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;Produtos químicos orgânicos;0;0;0;0;0;15.906,00;15.906,00
10;2018;Suape;Pier de Granéis Líquidos 1 - Berço Oeste;Píer de Graneis Líquidos 1;Produtos químicos orgânicos;0;0;0;0;0;29.526,00;29.526,00
10;2018;Suape;Pier de Granéis Líquidos 2 - Berço Leste;Píer de Graneis Líquidos 2;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;312.447,00;312.447,00
10;2018;Suape;Pier de Granéis Líquidos 2 - Berço Oeste;Píer de Graneis Líquidos 2;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;321.104,00;321.104,00
10;2018;Suape;Pier de Granéis Líquidos 2 - Berço Oeste;Píer de Graneis Líquidos 2;Produtos diversos das indústrias químicas;0;0;0;0;0;11.334,00;11.334,00
10;2018;Suape;Pier de Granéis Líquidos 3 - A;Píer de Graneis Líquidos 3A;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;623.712,00;623.712,00
10;2018;Suape;Pier de Granéis Líquidos 3 - B;Píer de Graneis Líquidos 3B;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;218.767,00;218.767,00
10;2018;Suape;Porto Interno - Berço 02 - TECON;Tecon Suape;Contêineres;18.596,00;30.794,00;381.245,00;0;0;0;381.245,00
10;2018;Suape;Porto Interno - Berço 03 - TECON;Tecon Suape;Contêineres;4.604,00;8.304,00;99.458,00;0;0;0;99.458,00
10;2018;Suape;Porto Interno - Berço 04;Cais 4;Cereais;0;0;0;0;26.250,00;0;26.250,00
10;2018;Suape;Porto Interno - Berço 04;Cais 4;Ferro fundido, ferro e aço;0;0;0;6.281,00;0;0;6.281,00
10;2018;Suape;Porto Interno - Berço 04;Cais 4;Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios;0;0;0;5.114,00;0;0;5.114,00
10;2018;Suape;Porto Interno - Berço 05;Cais 5;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";0;0;0;173;0;0;173
10;2018;Suape;Porto Interno - Berço 05;Cais 5;Obras de ferro fundido, ferro ou aço;0;0;0;1.885,00;0;0;1.885,00
10;2018;Suape;Porto Interno - Berço 05;Cais 5;Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios;0;0;0;2.837,00;0;0;2.837,00
11;2018;Suape;Cais de Múltiplos Usos - Berço - Leste;Cais de Múltiplos Usos - CMU;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;17.832,00;17.832,00
11;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;Bebidas, líquidos alcoólicos e vinagres;0;0;0;0;0;6.050,00;6.050,00
11;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;27.283,00;27.283,00
11;2018;Suape;Pier de Granéis Líquidos 1 - Berço Leste;Píer de Graneis Líquidos 1;Produtos químicos orgânicos;0;0;0;0;0;34.569,00;34.569,00
11;2018;Suape;Pier de Granéis Líquidos 1 - Berço Oeste;Píer de Graneis Líquidos 1;Bebidas, líquidos alcoólicos e vinagres;0;0;0;0;0;56.806,00;56.806,00
11;2018;Suape;Pier de Granéis Líquidos 1 - Berço Oeste;Píer de Graneis Líquidos 1;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;35.221,00;35.221,00
11;2018;Suape;Pier de Granéis Líquidos 1 - Berço Oeste;Píer de Graneis Líquidos 1;Produtos químicos orgânicos;0;0;0;0;0;21.995,00;21.995,00
11;2018;Suape;Pier de Granéis Líquidos 2 - Berço Leste;Píer de Graneis Líquidos 2;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;153.836,00;153.836,00
11;2018;Suape;Pier de Granéis Líquidos 2 - Berço Oeste;Píer de Graneis Líquidos 2;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;318.377,00;318.377,00
11;2018;Suape;Pier de Granéis Líquidos 3 - A;Píer de Graneis Líquidos 3A;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;425.975,00;425.975,00
11;2018;Suape;Pier de Granéis Líquidos 3 - B;Píer de Graneis Líquidos 3B;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";0;0;0;0;0;504.292,00;504.292,00
11;2018;Suape;Porto Interno - Berço 01;Cais 1;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";0;0;0;196;0;0;196
11;2018;Suape;Porto Interno - Berço 02 - TECON;Tecon Suape;Contêineres;15.483,00;25.874,00;297.956,00;0;0;0;297.956,00
11;2018;Suape;Porto Interno - Berço 03 - TECON;Tecon Suape;Contêineres;6.693,00;11.957,00;151.002,00;0;0;0;151.002,00
11;2018;Suape;Porto Interno - Berço 04;Cais 4;Cereais;0;0;0;0;42.750,00;0;42.750,00
11;2018;Suape;Porto Interno - Berço 04;Cais 4;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";0;0;0;301;0;0;301
11;2018;Suape;Porto Interno - Berço 04;Cais 4;Obras de ferro fundido, ferro ou aço;0;0;0;74;0;0;74
11;2018;Suape;Porto Interno - Berço 04;Cais 4;Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios;0;0;0;3.843,00;0;0;3.843,00
11;2018;Suape;Porto Interno - Berço 05;Cais 5;Açúcares e produtos de confeitaria;0;0;0;17.450,00;0;0;17.450,00
11;2018;Suape;Porto Interno - Berço 05;Cais 5;Ferro fundido, ferro e aço;0;0;0;10.404,00;0;0;10.404,00
11;2018;Suape;Porto Interno - Berço 05;Cais 5;"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos";0;0;0;1;0;0;1
11;2018;Suape;Porto Interno - Berço 05;Cais 5;Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios;0;0;0;1.128,00;0;0;1.128,00
;;;;;Total: ;245.737,00;412.412,00;4.616.404,00;227.190,53;439.266,00;16.399.532,30;21.682.392,83
