Mês,Ano,Instalação Portuária,Nome do Berço,Terminal,Mercadoria-Capítulo (SH2),Quantidade de Conteiner (u),Quantidade TEU,Somatório Peso Bruto Conteiner (t),Somatório Carga Geral Solta (t),Somatório Granel Sólido (t),Somatório Granel Líquido (t),Somatório de Carga Bruta (t)
11,2022,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,"12,58","22,47","258,16",0,0,0,0
11,2022,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,0,27,0,0
11,2022,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,1300,0,0,0
11,2022,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,"7,15",0,0,0
11,2022,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,3348,0,0,0
11,2022,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,717,0,0,0
11,2022,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,1550,0,0,0
11,2022,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,"7,04",0,0,0
12,2022,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,,0,0,0,"12,54",0,0,0
12,2022,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,,0,0,0,80,0,0,0
12,2022,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"62,6","62,6"
12,2022,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"5,37","5,37"
12,2022,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"22,71","22,71"
12,2022,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"17,26","17,26"
12,2022,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"35,17","35,17"
12,2022,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"37,06","37,06"
12,2022,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"244,24","244,24"
12,2022,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"321,66","321,66"
12,2022,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,,0,0,0,0,0,"532,9","532,9"
12,2022,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,,0,0,0,0,0,"207,3","207,3"
12,2022,Suape,Porto Interno - Berço 01,Cais 1,,0,0,0,0,0,"83,4","83,4"
12,2022,Suape,Porto Interno - Berço 01,Cais 1,,73400,"1,2","14,88",0,0,0,0
12,2022,Suape,Porto Interno - Berço 01,Cais 1,,0,0,0,"5,73",0,0,0
12,2022,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,,"11,17","19,45","197,33",0,0,0,0
12,2022,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,"14,2","25,14","275,68",0,0,0,0
12,2022,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,0,"35,37",0,0
12,2022,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,"1,18",0,0,0
12,2022,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,59201,0,0,0
12,2022,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,"1,93",0,0,0
12,2022,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,12299,0,0,0
12,2022,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,"3,93",0,0,0
,,,,,Total:,"165712,6","156622,01","1908911,07","494046,38","239734,32","5363260,07","7706958,61"
