Mês,Ano,Instalação Portuária,Nome do Berço,Terminal,Mercadoria-Capítulo (SH2),Quantidade de Conteiner (u),Quantidade TEU,Somatório Peso Bruto Conteiner (t),Somatório Carga Geral Solta (t),Somatório Granel Sólido (t),Somatório Granel Líquido (t),Somatório de Carga Bruta (t)
1,2021,Suape,Porto Interno - Berço 01,Cais 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"60980,74","60980,74"
1,2021,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,793,1327,"16487,46",0,0,0,"16487,46"
1,2021,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,14621,25113,"261752,64",0,0,0,"261752,64"
1,2021,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,10660,18733,"190835,17",0,0,0,"190835,17"
1,2021,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,31975,0,31975
1,2021,Suape,Porto Interno - Berço 04,Cais 4,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",0,0,0,"25,05",0,0,"25,05"
1,2021,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"2967,72",0,0,"2967,72"
1,2021,Suape,Porto Interno - Berço 04,Cais 4,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",0,0,0,"1,75",0,0,"1,75"
1,2021,Suape,Porto Interno - Berço 05,Cais 5,Açúcares e produtos de confeitaria,0,0,0,11250,0,0,11250
1,2021,Suape,Porto Interno - Berço 05,Cais 5,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"81275,2","81275,2"
1,2021,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"1506,84",0,0,"1506,84"
2,2021,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Açúcares e produtos de confeitaria,0,0,0,14850,0,0,14850
2,2021,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,26250,"6987,26","33237,26"
2,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"44368,96","44368,96"
2,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"44538,68","44538,68"
2,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"9576,92","9576,92"
2,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"46052,81","46052,81"
2,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"26966,48","26966,48"
2,2021,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"104185,57","104185,57"
2,2021,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"77578,15","77578,15"
2,2021,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"504356,2","504356,2"
2,2021,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"286421,19","286421,19"
2,2021,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,4498,7196,"69900,05",0,0,0,"69900,05"
2,2021,Suape,Porto Interno - Berço 01,Cais 1,"Ferro fundido, ferro e aço",0,0,0,"9069,95",0,0,"9069,95"
2,2021,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,13055,21305,"246433,13",0,0,0,"246433,13"
2,2021,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,7512,13193,"151155,67",0,0,0,"151155,67"
2,2021,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,"71108,72",0,"71108,72"
2,2021,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"1131,87",0,0,"1131,87"
2,2021,Suape,Porto Interno - Berço 05,Cais 5,Açúcares e produtos de confeitaria,0,0,0,"10934,88",0,0,"10934,88"
2,2021,Suape,Porto Interno - Berço 05,Cais 5,"Ferro fundido, ferro e aço",0,0,0,"6821,03",0,0,"6821,03"
2,2021,Suape,Porto Interno - Berço 05,Cais 5,"Obras de ferro fundido, ferro ou aço",0,0,0,"13,69",0,0,"13,69"
2,2021,Suape,Porto Interno - Berço 05,Cais 5,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",0,0,0,"13,69",0,0,"13,69"
2,2021,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"4362,75",0,0,"4362,75"
3,2021,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"64735,16","64735,16"
3,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"2935,53","2935,53"
3,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"24696,82","24696,82"
3,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"48839,61","48839,61"
3,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"23344,43","23344,43"
3,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos diversos das indústrias químicas,0,0,0,0,0,"6994,23","6994,23"
3,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"9894,39","9894,39"
3,2021,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"122715,07","122715,07"
3,2021,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"143077,37","143077,37"
3,2021,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"645854,2","645854,2"
3,2021,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"160558,87","160558,87"
3,2021,Suape,Porto Interno - Berço 01,Cais 1,Açúcares e produtos de confeitaria,0,0,0,"2830,63",0,0,"2830,63"
3,2021,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,7443,12030,"122042,82",0,0,0,"122042,82"
3,2021,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,15667,25665,"332627,86",0,0,0,"332627,86"
3,2021,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Açúcares e produtos de confeitaria,0,0,0,"2185,37",0,0,"2185,37"
3,2021,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,5702,10257,"106964,1",0,0,0,"106964,1"
3,2021,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",0,0,0,"0,32",0,0,"0,32"
3,2021,Suape,Porto Interno - Berço 04,Cais 4,Açúcares e produtos de confeitaria,0,0,0,"13041,6",0,0,"13041,6"
3,2021,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,27024,0,27024
3,2021,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"18385,11",0,0,"18385,11"
3,2021,Suape,Porto Interno - Berço 04,Cais 4,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",0,0,0,"0,83",0,0,"0,83"
3,2021,Suape,Porto Interno - Berço 04,Cais 4,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",0,0,0,"196,38",0,0,"196,38"
3,2021,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"1320,13",0,0,"1320,13"
3,2021,Suape,Porto Interno - Berço 05,Cais 5,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"44114,34","44114,34"
3,2021,Suape,Porto Interno - Berço 05,Cais 5,"Obras de ferro fundido, ferro ou aço",0,0,0,"7248,01",0,0,"7248,01"
3,2021,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"5396,94",0,0,"5396,94"
4,2021,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Açúcares e produtos de confeitaria,0,0,0,"14915,68",0,0,"14915,68"
4,2021,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",0,0,0,"0,31",0,0,"0,31"
4,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"35311,43","35311,43"
4,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"14460,07","14460,07"
4,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"58265,09","58265,09"
4,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"29619,04","29619,04"
4,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"38783,94","38783,94"
4,2021,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"105087,16","105087,16"
4,2021,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"95476,54","95476,54"
4,2021,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"635710,51","635710,51"
4,2021,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"251828,89","251828,89"
4,2021,Suape,Porto Interno - Berço 01,Cais 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"105727,32","105727,32"
4,2021,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,5054,8099,"94407,45",0,0,0,"94407,45"
4,2021,Suape,Porto Interno - Berço 01,Cais 1,"Ferro fundido, ferro e aço",0,0,0,"8530,71",0,0,"8530,71"
4,2021,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,14720,23501,"284504,13",0,0,0,"284504,13"
4,2021,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,3563,6536,"69174,39",0,0,0,"69174,39"
4,2021,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,43114,0,43114
4,2021,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"2456,06",0,0,"2456,06"
4,2021,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"4929,9",0,0,"4929,9"
4,2021,Suape,Porto Interno - Berço 05,Cais 5,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"32753,5","32753,5"
4,2021,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"549,31",0,0,"549,31"
5,2021,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,"29999,17","64711,66","94710,83"
5,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"27054,82","27054,82"
5,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos diversos das indústrias químicas,0,0,0,0,0,"5744,37","5744,37"
5,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",0,0,0,0,0,"3004,16","3004,16"
5,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"29871,07","29871,07"
5,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"20056,82","20056,82"
5,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"42876,69","42876,69"
5,2021,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"70881,93","70881,93"
5,2021,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"157994,01","157994,01"
5,2021,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"546510,55","546510,55"
5,2021,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"172917,58","172917,58"
5,2021,Suape,Porto Interno - Berço 01,Cais 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"200378,43","200378,43"
5,2021,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,4066,7176,"61710,05",0,0,0,"61710,05"
5,2021,Suape,Porto Interno - Berço 01,Cais 1,"Ferro fundido, ferro e aço",0,0,0,"10938,93",0,0,"10938,93"
5,2021,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,14668,23853,"274052,31",0,0,0,"274052,31"
5,2021,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,6262,10288,"125440,23",0,0,0,"125440,23"
5,2021,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,65089,0,65089
5,2021,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"7991,36",0,0,"7991,36"
5,2021,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"3969,42",0,0,"3969,42"
5,2021,Suape,Porto Interno - Berço 05,Cais 5,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",0,0,0,"25,94",0,0,"25,94"
5,2021,Suape,Porto Interno - Berço 05,Cais 5,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",0,0,0,"785,91",0,0,"785,91"
5,2021,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"4196,42",0,0,"4196,42"
6,2021,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Açúcares e produtos de confeitaria,0,0,0,8950,0,0,8950
6,2021,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"128446,83","128446,83"
6,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"17637,13","17637,13"
6,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"71178,83","71178,83"
6,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"42657,44","42657,44"
6,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"12322,34","12322,34"
6,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"54329,47","54329,47"
6,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"6035,42","6035,42"
6,2021,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"122055,02","122055,02"
6,2021,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"174735,96","174735,96"
6,2021,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"336818,19","336818,19"
6,2021,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"304722,95","304722,95"
6,2021,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,1554,2557,"33392,66",0,0,0,"33392,66"
6,2021,Suape,Porto Interno - Berço 01,Cais 1,"Ferro fundido, ferro e aço",0,0,0,"26412,58",0,0,"26412,58"
6,2021,Suape,Porto Interno - Berço 01,Cais 1,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"577,58",0,0,"577,58"
6,2021,Suape,Porto Interno - Berço 01,Cais 1,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",0,0,0,27,0,0,27
6,2021,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,13848,23327,"274947,87",0,0,0,"274947,87"
6,2021,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,10826,19096,"217277,71",0,0,0,"217277,71"
6,2021,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,"27849,66",0,"27849,66"
6,2021,Suape,Porto Interno - Berço 04,Cais 4,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",0,0,0,"405,13",0,0,"405,13"
6,2021,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"4187,54",0,0,"4187,54"
6,2021,Suape,Porto Interno - Berço 05,Cais 5,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,"33006,15",0,"33006,15"
7,2021,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"12588,52","12588,52"
7,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"26781,96","26781,96"
7,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"53156,76","53156,76"
7,2021,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"45891,01","45891,01"
7,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"25414,69","25414,69"
7,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"29236,9","29236,9"
7,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos diversos das indústrias químicas,0,0,0,0,0,"4516,44","4516,44"
7,2021,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"39266,66","39266,66"
7,2021,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"144669,53","144669,53"
7,2021,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"101904,2","101904,2"
7,2021,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"412848,24","412848,24"
7,2021,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"188751,57","188751,57"
7,2021,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,1597,2913,"34833,83",0,0,0,"34833,83"
