Mês,Ano,Instalação Portuária,Nome do Berço,Terminal,Mercadoria-Capítulo (SH2),Quantidade de Conteiner (u),Quantidade TEU,Somatório Peso Bruto Conteiner (t),Somatório Carga Geral Solta (t),Somatório Granel Sólido (t),Somatório Granel Líquido (t),Somatório de Carga Bruta (t)
7,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"7,46","7,46"
7,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"32,42","32,42"
7,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"11,8","11,8"
7,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"101,95","101,95"
7,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"3,02","3,02"
7,2023,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"182,17","182,17"
7,2023,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"140,29","140,29"
7,2023,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,,0,0,0,0,0,"416,78","416,78"
7,2023,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,,0,0,0,0,0,"153,7","153,7"
7,2023,Suape,Porto Interno - Berço 01,Cais 1,,0,0,0,0,0,"50,92","50,92"
7,2023,Suape,Porto Interno - Berço 01,Cais 1,,"9,53","16,76","174,83",0,0,0,0
7,2023,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,,"14,44","25,29","322,78",0,0,0,0
7,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,"34,27",0,0,0
7,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,5,0,0,0
7,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,10,0,0,0
7,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,0,30,0,0
7,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,10,0,0,0
7,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,10,0,0,0
7,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,10,0,0,0
7,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,64916,0,0,0
7,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,"5,78",0,0,0
7,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,0,0,"30,98","30,98"
7,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,0,"30,99",0,0
7,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,"7,16",0,0,0
7,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,0,"52,08",0,0
7,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,"2,21",0,0,0
8,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"24,17","24,17"
8,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"64,77","64,77"
8,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"39,91","39,91"
8,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"29,18","29,18"
8,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"84,46","84,46"
8,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"3,31","3,31"
8,2023,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"229,79","229,79"
8,2023,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"40,4","40,4"
8,2023,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,,0,0,0,0,0,"531,41","531,41"
8,2023,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,,0,0,0,0,0,"152,23","152,23"
8,2023,Suape,Porto Interno - Berço 01,Cais 1,,"11,33","19,38","221,97",0,0,0,0
8,2023,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,,"14,39","26,06","287,96",0,0,0,0
8,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,"12,98",0,0,0
8,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,12921,0,0,0
8,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,"7,56",0,0,0
8,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,13838,0,0,0
8,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,"7,9",0,0,0
8,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,0,"45,3",0,0
8,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,36178,0,0,0
8,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,0,0,"54,89","54,89"
8,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,0,"31,5",0,0
8,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,"6,29",0,0,0
8,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,"3,36",0,0,0
9,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"9,49","9,49"
9,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"98,48","98,48"
9,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"33,76","33,76"
9,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"25,17","25,17"
9,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"44,2","44,2"
9,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"7,43","7,43"
9,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"5,1","5,1"
9,2023,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"289,41","289,41"
9,2023,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"175,84","175,84"
9,2023,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,,0,0,0,0,0,"458,14","458,14"
9,2023,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,,0,0,0,0,0,"79,36","79,36"
9,2023,Suape,Porto Interno - Berço 01,Cais 1,,"9,82","16,86","193,21",0,0,0,0
9,2023,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,,"14,2","25,05","271,15",0,0,0,0
9,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,"23,07",0,0,0
9,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,23855,0,0,0
9,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,19256,0,0,0
9,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,0,"32,5",0,0
9,2023,Suape,Porto Interno - Berço 04,Cais 4,,0,0,0,"3,26",0,0,0
9,2023,Suape,Porto Interno - Berço 05,Cais 5,,0,0,0,0,"106,07",0,0
10,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"87,12","87,12"
10,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"7,42","7,42"
10,2023,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"37,62","37,62"
10,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"42,15","42,15"
10,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"93,22","93,22"
10,2023,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,,0,0,0,0,0,"17,36","17,36"
10,2023,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"104,01","104,01"
10,2023,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,,0,0,0,0,0,"280,51","280,51"
10,2023,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,,0,0,0,0,0,"766,14","766,14"
10,2023,Suape,Porto Interno - Berço 01,Cais 1,,"10,4","17,14","215,53",0,0,0,0
10,2023,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,,"17,77","30,95","329,37",0,0,0,0
10,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,"22,55",0,0,0
10,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,"5,59",0,0,0
10,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,32,0,0,0
10,2023,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,,0,0,0,"1,2",0,0,0
